principal,rate,period
2923.8299363545966,0.04747754473090399,7
2004.0901521805258,0.0699920579613254,9
1261.5660828476396,0.03428157996238443,2
2652.7342775136153,0.04517802266887532,1
3309.7145002312277,0.033955624125086674,3
2985.992328669285,0.0476473653187478,9
1651.1505976933504,0.04365389945507824,8
2486.1818817340572,0.055128419005038634,2
4671.6257823236165,0.06824155201376725,9
2837.175440344394,0.037887573435292095,4
3048.89378231301,0.057191395650134376,3
2887.64647509708,0.06794476373258344,3
2538.8610514422444,0.06193266176223381,3
1242.5083635808712,0.0646216630052277,2
1916.7380317762736,0.04680114826934075,3
2999.9913453255,0.0689161958474522,6
3337.7313228546454,0.0393040331411534,4
2912.551838029575,0.03723493549173707,9
2455.571097287812,0.06752200475458384,5
4213.989885489285,0.04350294668031273,1
3779.062450855558,0.05068290088775758,7
4781.680603436929,0.05902163945166028,4
1110.9422652376782,0.06980903737554309,4
3976.3177984924314,0.03660341856275878,6
1245.5034742822781,0.06109151225171029,1
2163.917750442247,0.040147882491902716,6
4668.407870667374,0.044920538861696134,8
4101.421185705261,0.05199081515690776,7
3648.076649988914,0.03398119568651461,5
2598.785886410682,0.0660689818798477,5
1199.3101951715705,0.04890819928539908,7
2041.0112190245848,0.04889131073806519,4
2923.4752693970104,0.04881909524847655,8
2691.113571577333,0.03345588204761204,2
2832.530044012001,0.03695826692805995,2
1121.2437173122444,0.041143094631998646,5
3532.2964209171405,0.05350841473413821,5
2803.862327667252,0.06984446042276668,2
1067.1548701582649,0.0447073622845973,5
4756.853367679541,0.0639299919860201,4
1790.801692410715,0.0305519431486998,5
1678.3583783639137,0.06092330113112064,8
4020.376180823128,0.048459590282821444,6
2394.652618231754,0.05664651427250796,4
3446.1935218710178,0.04766448046735468,9
1023.8645632758843,0.044615843700004695,8
2725.7355743859684,0.06595414698489757,3
1099.3360465449914,0.0539859075036407,5
1838.247407937494,0.03428602881297809,6
1778.8696554049266,0.032272863141789135,2
4883.7070369079265,0.034739886695435956,2
2209.6523459396412,0.03754074417406177,3
4357.005543703927,0.03813648635018009,7
2683.0263259810463,0.06830301459775309,3
4448.517321551029,0.03520859574416001,9
3651.148917683012,0.05856658734836272,1
1028.3696980160223,0.06580609139887664,6
1446.4009005555272,0.0473044685972257,4
1125.380027413705,0.06038763116931639,1
1361.7802184014786,0.062499706996452194,8
1881.2562793764785,0.04810535492456089,6
4142.330751256699,0.06057728077106496,3
3934.722523400385,0.03059146846490476,7
1978.8542246924678,0.03643938817119516,7
2561.691766213485,0.05521914642824195,9
4437.951740632998,0.04185300591035107,1
1289.284637043144,0.04147132141088776,1
3259.26303478095,0.04569540367810421,2
1460.1122529033628,0.04374671195930777,9
4976.218905858972,0.04132567144790182,1
2766.5846095060197,0.04720857839249828,2
4661.085139817155,0.04857999759493186,7
1611.930849300698,0.05570707410584812,2
4961.224693390756,0.05325683383938344,2
1237.215734791108,0.03649094098477977,1
1235.6892893988656,0.06142503348466719,7
4292.948543831952,0.06887545620709484,1
4106.368966101709,0.04220286450172176,7
1991.7471561576576,0.06529010499662563,5
1987.3836820287497,0.05556830261391446,2
2890.620320104599,0.04504403255945281,2
4774.4101567208,0.06436525303257379,9
3503.546101189953,0.06464660210364595,4
4330.1186296897995,0.04935675658385956,8
4468.4136865750725,0.061398401351824894,4
1537.7975705333397,0.05319445499009262,1
3315.2341246887236,0.03626062359119334,4
4947.76310852415,0.052911883387129,5
1382.581065799223,0.04582149157861007,6
2774.1857662332673,0.05561954653132079,1
4059.4132710474614,0.06351034592698475,1
4958.30824611312,0.05772380545398572,1
1478.864418724881,0.04245182785062469,1
2617.7572044771423,0.031746999169787314,8
4011.842247231003,0.04418703008213434,4
3376.319757782464,0.03729546348674849,9
4514.612266646636,0.05982119784166713,6
1408.5867630057844,0.030362845284001357,6
3170.0502453201043,0.05286269524390952,4
3436.775650413011,0.0326975585989399,2
4257.058158385649,0.03869889006706401,6
4382.490235738715,0.045555905924583626,4
2896.6602407012224,0.04884739404762299,5
3417.299623298261,0.031371771370056104,3
1031.410917391452,0.03241332324696552,9
3756.116096325569,0.0594644578833865,1
1061.7842987147706,0.04150424411713512,4
3588.3534658547883,0.051348352297771155,9
3023.584186045663,0.04974082721660841,2
4816.238875346871,0.04896931030179662,1
1652.2960547323748,0.05956051857329889,9
2535.1069117347815,0.05240842074887312,2
4429.190187506442,0.05032224534915826,3
3056.3814925003862,0.03600244775325229,7
4258.497342848237,0.03747529889970964,2
3029.701803722089,0.06677908223799706,3
3729.6079854136506,0.03953906683560343,3
4526.170384219535,0.03834691511809558,2
1219.2633072405595,0.03743076636258538,8
4523.432058526463,0.05033590735188933,9
1715.8426052828677,0.06191716764931593,3
4021.188313197085,0.05951268780042269,3
3263.3244630779636,0.035361703710709576,4
2331.6896151919386,0.034711856252234365,6
4834.038878058927,0.058896598422605785,8
4365.733207521367,0.05296974246448563,3
2142.2288643152006,0.03181326255888081,9
1810.7326166293255,0.060889055275582235,6
2435.9621147923463,0.05109362486972252,2
2328.4632591778054,0.04253582016918992,9
1639.0287485458407,0.03750768831070634,8
4749.630291714981,0.06447460107780821,2
4550.4998891708865,0.06138441646075783,2
4499.379978869672,0.05102669180421154,8
2822.8452780758785,0.042156305696891896,7
4158.400559300177,0.03611593717868526,3
2441.430656991699,0.03323758485339733,4
4442.395174532369,0.05959389188790506,9
4625.779856893484,0.039673157577951514,5
3153.1996998715595,0.04513912564477817,6
2904.7689042200864,0.0340383025181245,3
3130.7962983920547,0.06714676688450627,4
1952.4888721753962,0.05918301794270127,5
1367.4347226330715,0.06527746780405197,2
2547.679966308695,0.03166631411604441,2
4136.298503657886,0.03316505014676899,2
3727.007074006917,0.04079980710567936,5
4363.490893853323,0.030327434841723462,1
2805.873059146629,0.03710529170700467,8
1497.087921384114,0.042026783390367736,2
3090.500932569754,0.03793866579662653,4
1157.9600391390525,0.05512697633380349,5
2723.4736722843973,0.045409975794462536,2
1805.6674438011564,0.03920415463627536,8
4376.99166746453,0.05067237409330073,1
1515.703623471402,0.0408899325798607,3
2898.5496908466057,0.05356994900170184,6
2540.5507503768667,0.049296346674147395,3
4381.540378797536,0.03362029238891393,8
3246.498812272565,0.04610983120070193,8
2899.818577982376,0.035313692987713134,4
3384.7761717330113,0.04223893164939175,7
1928.5644469043723,0.05198752508124023,1
3085.5341636442163,0.05402125192993154,1
2400.150153005885,0.05905751324422906,7
1435.6717399761326,0.05623989005366663,1
4165.994389254173,0.047972159321092216,5
2443.1816914442506,0.06035719082828869,8
2115.644842123409,0.031128184572371397,4
1002.2784696670826,0.06789693099153274,2
1152.017951925849,0.039590285196793605,8
2007.3778851141167,0.05777860414963422,2
2318.1211570356672,0.04189849555903766,4
3796.5104721123926,0.05761197020287,9
2473.824249331995,0.048720822792800975,8
4186.0995516563125,0.04008491913803748,6
3348.6648581613767,0.06653219310291456,6
2402.2682123355858,0.03934602310209898,2
1629.5897950278966,0.03328605741579946,3
1005.4776373623446,0.032088806001958445,3
2532.4571006626525,0.04265335179480312,7
2626.881227709825,0.03561071365712063,6
2455.564974336308,0.040331012183975896,1
4209.616178855005,0.0696783668746914,6
1382.22112253444,0.04930358446299285,6
1459.6088967177523,0.05557526851676976,8
1933.8532342745739,0.0670620935540351,7
3054.9308136907503,0.03105374070480261,3
3903.605602366602,0.04790421668933394,6
4614.65496240756,0.06238233249511101,8
2068.37934100092,0.06533069603788513,1
1511.1974067314704,0.06388411804592756,3
3036.8579982262704,0.04474121525112113,1
2198.3696415571712,0.03874377921999976,3
4937.968155417819,0.06105841159848866,2
1159.3700494731206,0.04046926451009492,1
1763.5801244556296,0.03731140021333589,9
4014.2350110546645,0.03323600228606487,5
2545.5102971193733,0.0502598728138011,1
3248.952637969798,0.06693245928734255,5
4261.807241739145,0.04180023294700835,6
3667.452816395127,0.06064896780056132,3
3414.2040809641576,0.033666537372132634,3
3727.294554299556,0.03679652050120391,2
1256.978627759648,0.04233960498586703,6
1391.1970668714969,0.04112276608400407,4
3430.195781189364,0.05160735878129872,1
2471.377354604275,0.032611793348352985,9
4982.856764013633,0.06298287747005632,9
4282.636080153592,0.04866432908904392,4
4705.913779726713,0.053223793001200476,2
1721.8531673597145,0.04376805132129563,7
3498.921166546406,0.03436478080551476,8
1111.5096616220653,0.038834206098665114,6
3940.5692809601264,0.03851239055562593,3
1168.8866088956852,0.0411617853383668,3
3696.3181669078026,0.0672938094496707,4
1849.4753814051587,0.03981859239718457,4
3364.763953633336,0.04681649588122336,5
2103.8987495437514,0.05185342682098036,1
1089.611255194387,0.03434802251780309,3
3742.1481964057743,0.03801391793378324,6
2794.636576687717,0.051123820843980025,8
3896.9226500263503,0.032911761014823265,7
1225.1379935678597,0.03262592364241336,4
3120.8136862016127,0.045792369546301254,6
1217.065578594937,0.04964343362666655,5
1575.3881826405714,0.036118017174507126,7
4137.653029743781,0.06198213242178048,3
1914.6892189834025,0.055591822336710534,9
1373.2940692626926,0.06357364694294534,8
1567.2348709105245,0.045410306214110484,3
1565.7288380577374,0.06303705280923146,9
4375.295563686148,0.03126771626739593,7
3359.7701468105433,0.031041795099368084,5
4169.396085946765,0.033380304690657524,5
2028.8763855231368,0.0485953994754265,9
3505.363329838394,0.052096381846124334,7
4595.6303639509515,0.0663236281103638,9
3135.821963003268,0.06364630548711099,4
4482.936224640378,0.04799043439275526,7
1872.1828585131225,0.053144800161381525,1
4867.70680005203,0.04428286380820787,8
1318.7699542573519,0.051292308033700496,2
4044.4334389314376,0.033171380957538556,2
1806.8752971434365,0.050694175877224315,7
1467.5508077735717,0.04167211277413102,8
3236.1037260399717,0.03969183140555017,1
2268.089130396934,0.04331266353095088,2
1890.0798051793477,0.04466757862156341,2
2756.4931589221005,0.055437771057574796,7
4953.6857319904275,0.0631450041915205,2
3530.7102338257205,0.037411014208641444,6
2114.4118622981755,0.038679258814672386,3
4943.608812705838,0.05404468469400796,7
2116.6667235870464,0.058980277538169285,5
3878.6064475927983,0.048020939533723495,4
2053.3312581238297,0.0578756364008655,6
4097.225791706083,0.048030266224080895,5
3575.936497543022,0.06573394615516734,7
3290.827450311022,0.05928785604577256,3
2835.579497054861,0.049003434739772686,7
1971.3730393838819,0.04479447641009381,6
3437.708953884897,0.04602523956167119,8
4497.390196469139,0.061960818410581826,7
1125.2216562034957,0.0422110264792799,7
3930.6789553144413,0.035747759733381304,1
4519.69014064108,0.03149432707247402,9
3467.5511210125965,0.03889942956095351,5
2033.7225296335148,0.06425502646390918,9
2405.900237767928,0.06949543837151823,3
3995.2192836211675,0.036944371978696496,1
2467.289457590794,0.05708408781466723,9
1032.2926243756663,0.03681547785363584,4
1422.0731785689486,0.042837668804750074,6
2141.361480471176,0.05627750148203599,3
2572.67921275754,0.04564424238791112,8
2457.2988922871227,0.05570396088796155,2
4225.71088456894,0.03971839783398883,9
1886.3309446899789,0.06384630432298571,1
2641.253262533152,0.051407698245119066,1
4256.907576474919,0.047947946759587454,8
4173.749122137448,0.06793342212853852,8
1820.9012249345728,0.044065045700440314,6
2456.292049059569,0.06387578998155516,2
1625.2525981715344,0.0327025492605808,5
1360.399952809482,0.04996496256739498,2
3216.772744978823,0.06533482687731582,7
2277.9689694196595,0.0694023246194326,3
3054.7568661045957,0.06128429370854398,2
3351.63959431228,0.036311391428004186,3
3424.7690704370416,0.055649917274752776,8
4763.060826775356,0.044814550258689724,2
1938.596878801242,0.040604286569670064,7
4592.341172919845,0.030658547315775542,1
1205.234647332455,0.06008203268569752,1
1121.5313564495361,0.05262167054675344,8
1435.0722789853285,0.03101037919519133,3
3574.756588338114,0.05065544174266645,4
3121.174069833622,0.05777664485378632,3
1648.4927324283549,0.056947658980459046,3
1591.6197896850615,0.05373510370515941,2
3117.7172336932335,0.034059175624401736,1
4836.023595057057,0.038592919553797005,8
1730.9200237497435,0.06586844275133924,8
2036.5180409003906,0.031517012235970795,6
1482.3331694052447,0.062387579785776096,6
3378.407374686097,0.042825776065461604,4
4707.077159437069,0.04333482058266335,6
1952.060565588606,0.05144462680714414,4
2889.6850527253364,0.05296735401230343,6
4630.458234245438,0.046167029850814556,5
3833.13256229884,0.053694327782745396,6
3113.1466538580285,0.06972420415269912,3
3557.2270721799637,0.044243372393090334,4
3923.3582809372833,0.051634599497995204,5
3913.913808337466,0.04715470784556263,6
2939.9084333898672,0.05837579014815775,2
2125.9039752121616,0.0412799372363747,5
1824.6983715892625,0.06167089177059137,7
4674.45551067856,0.06118284808370178,9
1232.9867853100911,0.0652251479441382,4
2348.292561680109,0.048470542991219945,4
3760.2005510492286,0.03365050697067593,9
3400.2761092148985,0.05819198717010138,8
2732.874400573968,0.06987808830637238,8
1416.9314634601515,0.06420211297167297,3
1558.1122050363008,0.03750857500648331,8
3786.0914908678783,0.0455755636901073,9
2934.7864578774406,0.067308800159365,5
2358.202923804415,0.04331065283338757,3
2499.174124330567,0.04582149508409053,1
2714.7439232517977,0.06376069960436508,8
3732.226475584066,0.03601767001972279,5
3403.7911580992536,0.04225237595539681,4
1281.9319179912482,0.03378280931371423,9
1629.9114363096278,0.04405910058911345,7
1282.2227476893845,0.030391969814716993,9
1138.3605030170672,0.04967734369242205,6
4104.019671780162,0.06910141834319054,1
4403.835630651944,0.06806692818141645,4
2664.7113289044655,0.04876240051511412,8
4875.3631380895495,0.05840091621919194,7
4454.390808945324,0.04657118555248191,5
4441.540175500319,0.059048634438623515,7
2468.7375997317477,0.03437352973018497,5
4817.388652417398,0.038296523017679135,3
3995.719382535455,0.03639901285682325,3
2414.769716430898,0.04811470938629482,8
4555.331575779843,0.06358207242404779,4
1016.4491998605154,0.03095056823808026,7
3286.3641649355322,0.06189444685930988,5
3080.6911720087696,0.03603716555593662,7
1327.1597621210476,0.06442946668484437,7
4449.425958010746,0.06217286276426689,2
2126.8446704500006,0.06991111905949451,3
2505.4003178121948,0.05623760642564749,8
2900.613657717636,0.03757246435494934,3
4267.739321889595,0.04436243908649,9
3379.7521230918355,0.045143237827876256,7
3255.8288141098274,0.05094677892388958,6
2449.5103037023564,0.050074101682338695,3
2118.7386871668787,0.06330841569030446,3
2912.480927748711,0.04691273928096802,3
2022.9341281263432,0.06594965283845622,8
2358.0457528171282,0.05962628510599356,7
2761.505339787307,0.0433073490800445,1
4374.003457574521,0.050198689509177094,1
4722.042466986155,0.06826199478204589,9
4318.9654782239395,0.060668279356618525,9
3102.798859572426,0.046031342990470625,7
3846.229013177102,0.046374522709374866,5
2340.834436842747,0.05932795140306596,9
2836.7876902171283,0.04095219081773452,7
4761.958625388818,0.03556644899232068,6
2419.789919979662,0.04787979194652925,3
1691.9427090295162,0.037199052932771134,1
2888.376228071912,0.04134612892952158,1
3610.3664751663523,0.050946357609727946,4
1506.0570392339832,0.061235434494559676,3
1488.4056746904423,0.04143463522974494,8
2214.7795637576,0.044173528513374735,6
4630.596405593335,0.05024534877893893,6
3698.415403971851,0.06559307364584063,9
1887.7366255204402,0.05362343136008207,9
3413.9502424876746,0.05814024959062991,5
3640.959335247648,0.05930994500572904,6
3092.21871963138,0.0379322938012283,1
4037.529842149315,0.03807399853143039,8
1098.9559546366277,0.0324435359071766,8
1764.468908415814,0.060706159184872654,1
4865.486977700477,0.06450499348393682,5
2990.960007027328,0.043606990489635435,5
1306.0591935741165,0.04253366481279726,2
2232.7187608719787,0.03850109069649555,3
1007.0895446936267,0.03805676995966358,3
3317.656967542457,0.06393258518177942,2
4997.913000398273,0.052291638231699106,4
3360.397990084285,0.03944330188854426,6
3440.2917152577793,0.061885309436066266,7
2310.9064509123154,0.06629661876659135,8
1948.1301824112393,0.04249953383989308,1
3032.626288160477,0.060773644242560404,3
4599.144667909562,0.06648324074758903,5
1039.0044164588037,0.06284711219567743,5
3278.60336896739,0.03321125685981586,6
2714.044285081274,0.040363625623037205,4
3484.717223975962,0.0665714015541118,7
4359.83210483206,0.03481906543295473,9
2796.175650506473,0.0665225163664088,5
1870.7311264828227,0.05062695612166171,6
2506.427947724643,0.06565834028632068,3
1602.205486603374,0.03746615522594102,3
1339.5968568433557,0.06583835048164993,9
2503.5053976126537,0.030386418303912886,6
3502.794198445874,0.03455780813159655,2
2051.3413443502013,0.05932828183228611,1
4662.736637876777,0.06780951760162655,6
3755.805197812007,0.03867861912617842,5
3745.2538124075973,0.060348210290552484,9
3766.8427410265517,0.03645316532316376,9
1006.7379929137701,0.04434622115269713,6
4252.027013663604,0.042294678221984995,2
4670.434511773521,0.0649171508818574,3
1077.5919349443534,0.06113428654545691,1
3393.17596154095,0.04599505203965267,1
3706.3030805099143,0.03349465659941975,7
1784.9703237973654,0.06934730423027949,6
4352.845051997163,0.06670716715807055,9
3503.325657156353,0.044802049199451494,3
1900.220293318017,0.055297693989717026,5
4868.760466870213,0.03502717021768586,8
1863.4624986960807,0.05010854360023162,3
3714.3512277327663,0.04321965258890935,3
2895.5591154396934,0.057007084495075126,4
3893.139290236557,0.04390883669133781,8
1391.0364956821386,0.03172315606332703,9
4810.181022133416,0.04236372741306641,5
1817.956123231646,0.034385367836713705,4
1881.5357569470107,0.06907129695045869,9
3216.114141968935,0.06190070864884827,8
2398.933053683484,0.06827497454408643,2
2768.5187426048783,0.048799281811085324,6
1148.393986104942,0.04860924000224209,9
1939.5377808025098,0.0405218246378618,7
4094.1324669675473,0.03701064523928135,7
4608.860616101865,0.036863164938433834,2
1933.9097717534473,0.04663641677243188,8
4093.3959988593465,0.05914949334984364,7
1115.7867723176644,0.05705671994063009,4
1178.8971202280813,0.06332553440374675,7
2572.03687354617,0.06286003384795735,9
1591.6445829386028,0.03766761360245096,9
1664.5542745747553,0.06878794866622934,4
3509.5880992672064,0.05400658557805475,3
4432.657075487248,0.062112909178632,8
4115.868967092207,0.04335165408650678,5
2345.9752334296945,0.04209442616090806,2
4500.863868093635,0.033130883771343045,3
4365.3836814643455,0.048207031892863655,2
3096.8467872953147,0.06361455353912701,7
2903.504250660111,0.05725609232428673,3
1233.8496746285075,0.0691528969504832,6
1602.100278625714,0.06826700057517097,7
1341.6527981129875,0.046645361590553464,5
3107.0900082944563,0.04710073542362907,3
3706.5539849290353,0.05877168627153993,6
3475.1280417873973,0.03621291293091154,1
4491.540974523208,0.06477190858328506,1
3634.809615752588,0.06799666476228461,3
4318.830764062286,0.05659252764035584,5
1561.7007382947747,0.03444978902073516,1
1686.5922984488743,0.04080150806434432,1
4673.649110872253,0.04486897112406805,2
2418.818727917266,0.063822740764803,4
1867.9950669829766,0.04466110698841739,7
4648.276941165699,0.05577457858834943,3
4880.418097555328,0.06607082902527628,3
3551.0785834603494,0.05769539588938702,6
2553.3544044456034,0.03608531648785308,1
3753.5430215944866,0.05723311384389721,2
1062.2315076112407,0.044335630388159054,5
1578.8491471270531,0.040730880191515856,3
2474.857776469429,0.06538898054498725,4
4328.898005653111,0.030188893102412438,8
2217.263625486302,0.057782690932160215,8
1231.487566995503,0.05642398987721266,7
2514.9410933355357,0.056372695746609455,8
1965.0166099272747,0.04814617130590694,6
1224.239752283013,0.06627320173217127,3
2595.6970301890087,0.045836956740839985,5
2405.6855677604062,0.03024311643556816,5
3935.359923756843,0.049442280870257954,7
1252.8192848676638,0.05853866622602881,4
2516.2177848956444,0.05635197327221072,6
2369.734091258587,0.0501357021866921,6
3587.2860997373855,0.06442848295527545,7
4551.683084173126,0.06404869814975597,5
1571.9591605106448,0.06257213868736777,5
4265.015005599294,0.047893912298974335,9
3438.893611005065,0.0553653123915122,3
1116.9707760559052,0.06231942573455045,4
4067.5547166649744,0.03280216405767503,4
3150.7521321357035,0.03375850795644879,6
4199.715298320499,0.0486613400638889,6
2635.4721314777853,0.031143514780684244,5
3662.0111751522063,0.04770586817791277,4
1795.2168215421543,0.03883356424327994,8
1767.378298991955,0.05781075954909289,8
2361.0496325024606,0.0524466818234951,9
3077.762025310859,0.057095614986060216,8
3866.107162317309,0.04537337495528294,1
3667.2192910893104,0.041058316510725223,9
4285.378252673407,0.0408713307299877,6
2705.587663132318,0.04650864970015803,1
4650.117017783339,0.04491974610510534,7
1436.6708964009013,0.059807897942640534,4
1748.8132352176274,0.03770003761385229,8
3734.870301159794,0.04407997626803762,2
2015.0907202486947,0.030852315467468184,6
1658.3621848136825,0.05485769199929686,5
4545.974979731429,0.06801402369432216,9
1273.6033859286451,0.061129108418940065,3
4965.884429742848,0.0681647903233207,5
4450.357245480428,0.05290224997848916,8
4473.0309894092115,0.030091311246505586,1
3514.852250183099,0.03454047939200096,1
1899.422719339776,0.04129744308797315,2
4192.366218908877,0.033917066220353925,6
1215.2022606972262,0.04658916389475151,4
3328.46137979138,0.04867714574871462,1
2756.6385405528067,0.03839807189168316,4
4001.627327919051,0.04906536170555059,8
1095.072528784402,0.04327266406736649,2
2547.142014986958,0.06917423074485149,1
2908.377606109976,0.06933758891512523,9
1609.4369019102216,0.0625825086358269,2
2658.880747133794,0.05300489429375073,8
4641.910744245293,0.06518364606050486,7
2874.536896780088,0.0634716544151925,5
2007.1047104666663,0.06628021876327486,5
3129.3402441267044,0.03172432030078669,3
1243.3697383355113,0.05885325198980216,9
2177.074171054697,0.037667842768467824,8
4134.546966761353,0.06425170124834922,2
3567.65700098501,0.05578255192328527,3
1095.939406350841,0.04227364814130998,5
3279.5039948207236,0.03629446040709417,4
1869.360321773768,0.05397598715791881,4
4902.999263314309,0.03111540203099071,4
4134.747982773813,0.06166188897784328,5
1511.6323969108184,0.042863770533983075,4
2542.1827107239787,0.060912275132599336,6
2959.8785260186824,0.03337135628211753,2
1729.4868551688996,0.06985628378965275,2
3817.1354138552924,0.05853238788973336,4
4365.515041075257,0.06197640019398761,7
1017.858381558256,0.06499580790948628,4
1532.8935525394973,0.048358086744669425,9
2133.8513566174206,0.04256003835995305,4
4936.440910619132,0.05254586677970592,6
2618.1115140006623,0.03514352094569886,2
1681.0078519050126,0.06457506569079809,2
1483.708471888211,0.032037915755036755,2
4605.4246547430275,0.030836752229412418,3
4240.976337769937,0.05429871225406496,3
3477.202429225322,0.05169119292382672,7
3158.7826282774354,0.06970001598459065,5
4108.615046121466,0.06338653793093346,7
2272.6021532146697,0.05148073515786839,9
3559.418628565187,0.06555269930326335,8
3947.38176556787,0.03205017221133531,5
3302.5949049747105,0.0515603576495918,9
1674.927813941896,0.046093297828953314,9
4943.619185604325,0.03177644168560073,3
4244.782246862122,0.03565016200160315,1
2962.5077729604,0.03066172761004994,7
3479.880702326345,0.050937738829149176,3
4040.3039626599366,0.03172457209293493,8
2834.3407346384292,0.0476353058870036,4
3956.464819507004,0.055173239683143985,8
4091.711591333792,0.06820225224725196,5
2836.029558089555,0.03212537145447073,2
1751.0725112873952,0.048272644746883045,6
3391.0683148246194,0.06376690368563562,3
3217.1553571538802,0.06959144044509803,1
3001.9747432772438,0.033170173647904096,2
1234.3280926947732,0.033475940701184786,8
4110.252777322155,0.06768856835304735,2
3154.833014260469,0.06937258426848247,6
2722.605809073544,0.03766957452997923,2
4259.568882188236,0.032901862426676795,8
1787.5387642522674,0.039813892234083714,8
2086.725432526979,0.04789994803297076,6
3558.908174926449,0.05925826740117349,7
2560.232149207466,0.05794626393651295,1
2212.2771568230946,0.056681099024334755,6
2018.463740406079,0.06769600173084014,7
2942.9231466515103,0.03145555397892927,8
4102.147489203875,0.054191853090929026,1
4221.303832070275,0.03626411543273437,9
4162.27880274187,0.06234581042018601,3
4542.581002696101,0.06432601761693818,1
1202.967322557686,0.05512131704621934,7
4928.867439640046,0.033861494492564245,9
2705.8459671543887,0.03595326740315995,1
1771.928431783118,0.04935150961592366,5
4880.091133470526,0.06692508216694637,3
4300.729291504527,0.037625427331540715,8
4718.894209535272,0.0658645066426243,8
3092.6149030150527,0.06945085329508269,7
3990.9673984616543,0.03072799099183282,6
3077.856151097134,0.035500037263237305,5
3157.8004552458224,0.04007783763389197,7
4806.003857628144,0.038011072587711456,3
3953.4279345683913,0.058105341274438393,2
3267.1112273899707,0.05257639822650178,4
2570.94105772856,0.036997336796469917,9
1657.310554457645,0.049340405728772845,3
1462.9214983016686,0.04890700695406987,4
2198.664582146488,0.03193492551757857,4
3771.2173807892977,0.05917588496473496,2
1766.2104750628384,0.03505042081033769,7
1525.8485463628247,0.03619279777016349,2
1311.0295078925596,0.04747668942685301,9
4384.997520160639,0.055524538250322615,7
1964.7592870418835,0.06013645870257394,2
1803.4018563438128,0.06988789537221647,4
2563.415471570287,0.04951183368403274,1
3517.9448019429096,0.06941780926530453,4
3345.039028939211,0.053585479166307015,1
4694.631227520181,0.057002630192864785,5
3727.888521526189,0.04420380413311024,4
3247.8862003903787,0.04303610287256976,2
3846.392668899729,0.054738154477229045,7
3654.893952360479,0.06389717601904837,5
4069.913276911848,0.06566908442103128,1
3289.7052513932313,0.05391014769883497,1
4229.163180219533,0.044228961855694936,3
4600.229219741377,0.04201018033205199,6
3785.9073176582665,0.03218448356329986,1
2430.4794321675286,0.0681852144449349,8
2119.912942411432,0.05051857374255745,4
3548.742660847626,0.050044321669338046,2
3525.7165530978486,0.05235465818885596,8
1095.6422554065166,0.03699269646676883,5
3988.4375585111843,0.03698540611059021,6
1887.497947311002,0.032385615880581274,2
1217.9606485617453,0.04772385698060817,9
1612.7968302496445,0.0411127798229888,2
3627.1235538949054,0.0677799383080061,6
3092.218752395038,0.034214298492367276,3
4387.750966519549,0.033597466154276834,6
1425.0109999639617,0.03221825918262626,3
4318.066562233764,0.06642770282168844,8
3603.6715998795303,0.03700251226938045,7
1859.7181756004582,0.04041273835579583,4
3947.6224626882254,0.04094987173685574,5
3965.3331516835547,0.06975638158832653,8
1432.00633792953,0.03183604949938324,6
2065.7872440840374,0.05241647556878092,2
3555.4596157073292,0.030861916339631174,8
2522.2986520633253,0.059339869859031134,8
4060.979784099204,0.04817742321014938,1
3144.169763230502,0.04327532735982925,8
4427.988299323071,0.036368543127979054,4
1444.104061631653,0.0488434843811545,3
3934.9870898496006,0.03171568811032798,4
2858.5598802758705,0.06558031143444837,2
3077.563823298545,0.059341929710703095,1
2136.1822484886984,0.060348632260540255,4
2076.252614730448,0.053551027773625484,9
1759.2152615535315,0.06661207255070276,2
2493.382730235097,0.06881425921281312,9
1955.9513799699876,0.057791462023574235,6
1758.91230519457,0.06128217440196352,2
4847.183650423965,0.06966480603362218,2
2789.6571299306356,0.03201645880333711,7
3712.4893304524876,0.06372154391894594,6
2496.5926340307165,0.04401885141921383,5
3279.1749752255496,0.06544087355598807,9
2996.8084361345304,0.057807729866536595,5
3450.752593403163,0.0403639609336922,5
3890.9150177957004,0.04224179877992715,3
3655.636823005256,0.056204588973319786,6
4048.4135545988074,0.05547715022518869,9
1585.2176316490113,0.031368065181247365,9
1376.1245620141715,0.05422717929455289,6
2355.5977323170273,0.05681052139164362,6
2927.3114435003617,0.03598318765954628,5
1897.6103457172944,0.06606731866505859,6
4092.898119879792,0.03970762801772006,5
3878.223776892366,0.061405987587511535,8
4654.315673187204,0.030576066996813228,8
3915.8407905813074,0.04603269400141822,3
1428.5812714475878,0.03791473170486673,9
3659.9792953362494,0.038840715698930585,4
2648.2373508464616,0.045327453331622435,9
2038.4591085465754,0.03055083436156643,3
3407.8056896079884,0.04868486411460665,8
2208.760669357308,0.058124170954718224,9
3123.4253027235018,0.05648491607710689,6
3303.909541425637,0.0653432955867965,9
3116.267661270195,0.033979002749933276,7
1042.7460810141115,0.050698345734380354,7
2394.9556566679958,0.04817314566246206,7
4161.849057130682,0.06370093531989636,1
2387.5825765845602,0.061125793203779324,9
3037.5179990921224,0.056400684593814344,3
2386.5283187650557,0.062410334532233956,5
1796.9516299538072,0.06719417650889281,5
1799.0138826611474,0.045372035479974634,5
3995.438338561608,0.03046787558042449,7
3511.810638547344,0.06354069793326214,7
4728.228164355833,0.043321443846504465,5
2684.0186397481493,0.06541678442182033,1
3546.2690374900953,0.05841585585258183,6
